timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.86,4.86,8.47,0.0,0.0,0.01,0.77,-17.67,-85.43,9.803065846968488,0
7,0.86,4.88,8.47,0.0,0.0,0.01,0.79,-18.49,-85.28,9.81299648425495,0
14,0.88,4.88,8.47,0.0,0.0,0.01,0.61,-18.01,-85.41,9.814769482774418,0
21,0.86,4.87,8.47,0.01,0.0,0.02,0.72,-18.06,-85.6,9.80802732459489,0
28,0.85,4.87,8.48,0.01,0.0,0.02,0.96,-17.83,-85.49,9.815793396358748,0
35,0.84,4.87,8.48,0.01,0.0,0.02,0.73,-17.87,-85.18,9.81493250104146,0
42,0.85,4.87,8.48,0.01,0.0,0.02,0.98,-18.11,-81.95,9.815793396358748,0
49,0.83,4.89,8.48,0.02,0.0,0.02,-0.29,-16.75,-81.03,9.82402157978086,0
56,0.84,4.91,8.47,0.01,0.0,0.02,0.76,-18.49,-84.49,9.826220026032392,0
63,0.83,4.92,8.47,0.02,0.0,0.02,0.86,-18.5,-84.26,9.830371305296662,0
70,0.84,4.94,8.48,0.02,0.0,0.02,1.1,-18.37,-84.57,9.849852790778144,0
77,0.82,4.99,8.49,0.02,0.0,0.02,0.61,-18.23,-85.49,9.881933009285175,0
84,0.84,5.0,8.51,0.02,0.0,0.02,1.13,-18.44,-84.95,9.90584171082902,0
91,0.85,4.97,8.5,0.02,0.0,0.02,0.66,-18.34,-84.92,9.882985378922706,0
98,0.85,4.94,8.49,0.02,0.0,0.02,0.79,-16.19,-81.13,9.859320463399088,0
105,0.85,4.92,8.46,0.01,0.0,0.02,0.94,-18.23,-85.85,9.823466801491216,0
112,0.85,4.89,8.46,0.01,0.0,0.01,0.67,-18.58,-86.22,9.808475926462783,0
119,0.84,4.87,8.48,0.02,0.0,0.01,0.61,-18.17,-86.55,9.81493250104146,0
126,0.82,4.85,8.49,0.02,0.0,0.01,1.24,-18.01,-85.57,9.811982470428696,0
133,0.83,4.83,8.47,0.02,0.0,0.01,0.96,-17.61,-86.14,9.785637434526176,0
140,0.83,4.8,8.47,0.02,0.0,0.01,0.96,-17.42,-81.56,9.770864854249083,0
147,0.85,4.79,8.47,0.02,-0.0,0.01,0.23,-16.24,-85.4,9.767676284562262,0
154,0.83,4.82,8.45,0.02,-0.0,0.01,1.15,-17.63,-85.82,9.763390804428552,0
161,0.84,4.84,8.47,0.03,-0.0,0.01,1.33,-18.53,-85.22,9.79142992621609,0
168,0.86,4.86,8.48,0.03,-0.0,0.01,1.37,-18.3,-84.62,9.811707292821165,0
175,0.83,4.89,8.46,0.04,-0.0,0.01,1.2,-18.75,-85.3,9.806762972561334,0
182,0.86,4.9,8.44,0.04,-0.0,0.01,1.2,-18.87,-85.28,9.797101612211645,0
189,0.85,4.9,8.43,0.04,-0.0,0.01,1.21,-18.27,-84.14,9.787614622572754,0
196,0.86,4.9,8.44,0.04,-0.0,0.01,0.54,-16.97,-80.44,9.797101612211645,0
203,0.84,4.95,8.47,0.05,-0.0,0.01,1.2,-18.59,-84.9,9.846268328661372,0
210,0.84,4.95,8.48,0.05,-0.0,0.01,1.37,-18.8,-85.34,9.854871891607724,0
217,0.85,5.02,8.5,0.05,-0.0,0.01,0.79,-18.61,-85.82,9.908223856978603,0
224,0.85,5.04,8.52,0.05,-0.0,0.01,0.41,-18.9,-82.55,9.935517097765974,0
231,0.87,5.11,8.51,0.04,-0.0,0.01,0.66,-18.43,-85.75,9.96439160209995,0
238,0.88,5.11,8.5,0.04,-0.0,0.01,1.18,-17.03,-80.84,9.956731391375383,0
245,0.89,5.1,8.47,0.03,-0.0,0.01,-0.19,-17.63,-86.0,9.926882692970638,0
252,0.89,5.08,8.45,0.02,-0.0,0.01,0.99,-17.86,-85.68,9.899545444110046,0
259,0.89,5.0,8.44,0.01,-0.0,0.01,1.48,-18.24,-85.81,9.850162435208873,0
266,0.86,5.02,8.41,0.01,-0.0,0.01,1.24,-18.24,-85.68,9.83199369405819,0
273,0.85,4.98,8.44,0.02,-0.0,0.01,1.36,-18.85,-85.24,9.83648819447266,0
280,0.82,4.96,8.43,0.02,-0.0,0.0,1.2,-18.84,-85.09,9.815238152994556,0
287,0.83,4.95,8.45,0.02,-0.0,0.0,1.3,-18.72,-82.72,9.828219574266743,0
294,0.84,4.96,8.42,0.02,-0.0,0.0,0.2,-16.91,-81.99,9.8083433871373,0
301,0.85,4.96,8.43,0.02,-0.0,0.0,1.13,-18.94,-84.95,9.817789975345775,0
308,0.88,4.97,8.43,0.03,-0.0,0.0,1.58,-18.75,-84.3,9.825487265270867,0
315,0.88,5.02,8.48,0.03,-0.0,0.01,1.21,-18.37,-84.54,9.893694961944195,0
322,0.89,5.05,8.48,0.03,-0.0,0.01,1.21,-18.87,-85.11,9.909843591096683,0
329,0.89,5.03,8.49,0.03,-0.0,0.01,0.7,-18.8,-85.46,9.908233949599696,0
336,0.88,5.02,8.47,0.02,-0.0,0.02,0.8,-19.01,-82.15,9.885125188888606,0
343,0.86,5.01,8.47,0.02,0.0,0.02,0.48,-18.94,-85.53,9.878289325586692,0
350,0.87,4.96,8.44,0.02,0.0,0.02,1.18,-18.61,-86.12,9.828128000794454,0
357,0.86,4.93,8.4,0.01,0.0,0.02,1.37,-18.39,-85.6,9.777755366135931,0
364,0.84,4.91,8.41,0.02,0.0,0.02,1.11,-18.3,-85.69,9.774548582926988,0
371,0.84,4.91,8.41,0.03,-0.0,0.01,0.92,-18.02,-84.98,9.774548582926988,0
378,0.83,4.91,8.42,0.03,-0.0,0.01,0.61,-18.11,-85.53,9.782300342966373,0
385,0.83,4.94,8.44,0.03,-0.0,0.01,0.76,-18.28,-80.24,9.814586083987445,0
392,0.86,4.94,8.46,0.03,-0.0,0.01,0.51,-16.65,-84.17,9.834368307115614,0
399,0.84,4.98,8.46,0.03,-0.0,0.01,1.17,-18.28,-84.57,9.852796557323206,0
406,0.87,4.98,8.44,0.03,-0.0,0.01,1.13,-18.81,-85.25,9.83823663061628,0
413,0.88,5.01,8.43,0.03,-0.0,0.01,1.2,-19.07,-84.42,9.845780822260872,0
