timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,-0.34,2.54,9.64,0.05,0.0,0.01,3.23,-4.91,-89.21,9.974808268834044,0
7,-0.34,2.67,9.67,0.03,0.0,0.0,3.48,-4.56,-90.03,10.037599314577166,0
14,-0.34,2.72,9.69,0.03,0.0,0.0,2.86,-4.69,-89.67,10.07025818934152,0
21,-0.33,2.78,9.72,0.01,0.0,0.0,3.23,-4.84,-89.4,10.115122342314995,0
28,-0.33,2.77,9.72,-0.03,0.0,-0.0,2.7,-4.71,-88.66,10.112378553040823,0
35,-0.35,2.72,9.68,-0.07,0.0,-0.01,2.85,-4.43,-90.16,10.060979077604724,0
42,-0.33,2.71,9.66,-0.07,0.0,-0.01,2.89,-3.89,-90.51,10.038356439178678,0
49,-0.33,2.68,9.66,-0.1,0.0,-0.01,2.78,-3.89,-90.38,10.030299098232316,0
56,-0.32,2.65,9.67,-0.13,0.0,-0.02,2.98,-4.4,-89.94,10.03163994569183,0
63,-0.32,2.57,9.67,-0.15,0.0,-0.02,2.88,-4.31,-89.45,10.01080416350255,0
70,-0.32,2.51,9.64,-0.15,0.0,-0.02,3.1,-4.44,-89.61,9.966549051702902,0
77,-0.31,2.38,9.64,-0.17,0.0,-0.02,2.92,-3.93,-89.92,9.934289103906732,0
84,-0.29,2.31,9.64,-0.19,0.0,-0.02,2.6,-2.5,-84.99,9.917146767089816,0
91,-0.3,2.12,9.61,-0.2,0.0,-0.02,2.75,-2.41,-84.89,9.845633549955023,0
98,-0.28,2.01,9.59,-0.2,0.0,-0.02,2.13,-4.55,-89.2,9.802377262684802,0
105,-0.3,1.82,9.58,-0.2,0.01,-0.02,3.22,-4.21,-89.48,9.755962279549877,0
112,-0.32,1.73,9.56,-0.19,0.01,-0.01,2.98,-4.25,-89.56,9.720540108450765,0
119,-0.35,1.56,9.57,-0.16,0.0,-0.01,2.98,-4.03,-89.45,9.702628509842064,0
126,-0.33,1.49,9.57,-0.16,0.0,-0.01,3.19,-3.98,-89.68,9.690918429127343,0
133,-0.36,1.42,9.58,-0.14,0.0,-0.01,3.2,-4.14,-85.27,9.69135697412906,0
140,-0.36,1.43,9.6,-0.1,0.0,-0.01,2.21,-3.68,-90.32,9.71259491588113,0
147,-0.35,1.44,9.6,-0.07,0.0,-0.01,3.11,-3.61,-90.56,9.713706810481774,0
154,-0.31,1.42,9.59,-0.07,0.0,-0.01,3.01,-3.19,-90.43,9.699515451815106,0
161,-0.28,1.45,9.59,-0.05,-0.0,-0.01,3.39,-3.05,-91.01,9.703040760503894,0
168,-0.27,1.45,9.56,-0.02,-0.0,-0.0,3.55,-3.19,-90.49,9.67310704996073,0
175,-0.28,1.43,9.56,0.02,-0.0,0.0,3.45,-3.04,-89.14,9.67041364161844,0
182,-0.28,1.45,9.59,0.02,-0.0,0.0,2.63,-2.08,-85.14,9.703040760503894,0
189,-0.34,1.49,9.61,0.05,0.0,0.01,3.19,-3.73,-89.65,9.73076564305194,0
196,-0.35,1.52,9.62,0.08,0.0,0.01,3.04,-4.17,-89.13,9.745629789808351,0
203,-0.37,1.63,9.62,0.1,-0.0,0.01,3.43,-4.14,-89.37,9.764128225294872,0
210,-0.36,1.7,9.62,0.1,-0.0,0.01,3.2,-4.09,-89.17,9.775684119282904,0
217,-0.33,1.97,9.64,0.12,-0.0,0.0,3.29,-4.05,-89.01,9.8447651063903,0
224,-0.34,2.14,9.67,0.13,-0.0,0.0,3.58,-4.59,-89.61,9.909798181597846,0
231,-0.32,2.46,9.72,0.12,-0.01,0.0,2.98,-3.41,-85.19,10.03157016623021,0
238,-0.29,2.61,9.74,0.12,-0.01,0.0,2.48,-3.67,-89.62,10.08780451832806,0
245,-0.26,2.84,9.75,0.1,-0.0,0.01,2.91,-4.69,-89.97,10.15852843673728,0
252,-0.27,2.92,9.74,0.05,-0.0,0.01,2.94,-3.87,-90.02,10.171868068354014,0
259,-0.25,3.06,9.73,0.01,-0.0,0.02,3.39,-3.92,-90.02,10.20289174695096,0
266,-0.27,3.11,9.74,0.01,-0.0,0.02,3.51,-3.62,-90.12,10.228030113369828,0
