timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,0.08,2.44,9.55,0.02,0.0,0.01,3.14,-6.93,-87.97,9.85710403719064
7,0.08,2.47,9.55,0.02,-0.0,0.0,2.82,-6.94,-88.51,9.864572976059328
14,0.09,2.5,9.56,0.02,-0.0,0.0,2.91,-6.83,-87.78,9.881887471530932
21,0.1,2.49,9.52,0.02,-0.0,0.0,2.91,-6.18,-88.57,9.840757084696278
28,0.12,2.48,9.52,0.02,-0.0,0.0,3.23,-6.14,-88.54,9.838455163286561
35,0.12,2.51,9.53,0.02,-0.0,0.0,3.32,-6.87,-87.84,9.855729298230546
42,0.1,2.52,9.53,0.02,0.0,0.01,3.39,-7.04,-85.46,9.858057618009747
49,0.11,2.54,9.54,0.02,0.0,0.01,2.63,-4.41,-85.97,9.872958016724269
56,0.08,2.53,9.56,0.02,0.0,0.01,3.17,-7.22,-87.26,9.889433755276386
63,0.08,2.53,9.55,0.02,0.0,0.01,3.08,-6.78,-87.36,9.879767203735117
70,0.07,2.52,9.55,0.02,0.0,0.01,2.38,-7.42,-87.24,9.877135212195894
77,0.08,2.52,9.54,0.02,0.0,0.01,2.72,-7.23,-87.12,9.86754275389775
84,0.06,2.53,9.54,0.02,0.0,0.01,3.07,-6.66,-87.18,9.869959473067759
91,0.05,2.5,9.53,0.02,0.0,0.01,3.32,-6.3,-87.53,9.852583417561101
98,0.06,2.48,9.54,0.02,0.0,0.01,2.86,-5.17,-83.13,9.857261282932495
105,0.07,2.5,9.53,0.03,0.0,0.0,2.89,-7.54,-88.45,9.85270521227546
112,0.07,2.5,9.53,0.03,0.0,0.0,3.17,-6.68,-88.4,9.85270521227546
119,0.08,2.48,9.53,0.03,-0.0,0.0,3.07,-6.99,-88.42,9.847725625747298
126,0.07,2.48,9.54,0.03,-0.0,0.0,3.17,-6.88,-89.29,9.85732722394869
133,0.08,2.47,9.54,0.03,-0.0,0.0,3.3,-6.64,-88.76,9.854892186117512
140,0.11,2.47,9.53,0.03,-0.0,0.0,3.26,-6.5,-83.65,9.8455015108424
147,0.11,2.47,9.54,0.03,-0.0,0.0,2.48,-5.22,-87.9,9.855181378341038
154,0.1,2.48,9.52,0.03,0.0,0.01,3.13,-6.72,-88.44,9.838231548403401
161,0.1,2.49,9.51,0.04,0.0,0.01,3.35,-7.32,-88.06,9.831083358409693
168,0.09,2.5,9.52,0.04,0.0,0.01,3.49,-7.28,-87.55,9.843195619309817
175,0.08,2.52,9.54,0.04,0.0,0.01,3.33,-7.48,-87.66,9.86754275389775
182,0.07,2.54,9.54,0.04,0.0,0.01,3.76,-7.51,-87.88,9.872593377628798
189,0.09,2.57,9.54,0.04,0.0,0.01,3.61,-7.73,-85.6,9.880516180848042
