timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,-0.3,1.26,10.03,0.08,-0.03,-0.05,1.17,1.24,-87.69,10.113283344196383
7,-0.25,1.2,9.96,0.08,-0.03,-0.08,0.58,2.78,-88.57,10.035143247607381
14,-0.18,1.19,9.94,0.06,-0.04,-0.08,1.65,0.56,-89.75,10.012597065696792
21,-0.05,1.14,9.9,0.06,-0.05,-0.11,0.73,0.89,-90.06,9.96554564487063
28,0.02,1.17,9.88,0.06,-0.06,-0.11,1.14,0.85,-89.78,9.949055231528268
35,0.16,1.2,9.87,0.06,-0.06,-0.12,1.27,0.5,-89.61,9.943968020865714
42,0.22,1.23,9.86,0.06,-0.06,-0.12,1.26,0.64,-89.96,9.938858083301119
49,0.28,1.27,9.83,0.06,-0.06,-0.1,0.98,0.61,-90.24,9.915654290060742
56,0.26,1.29,9.82,0.06,-0.05,-0.07,0.38,2.09,-85.6,9.907779771472518
63,0.19,1.3,9.8,0.06,-0.05,-0.07,1.01,0.28,-91.13,9.887674145116232
70,0.11,1.29,9.78,0.05,-0.03,-0.03,1.11,0.8,-90.47,9.865323106720833
77,-0.01,1.26,9.8,0.05,-0.02,0.01,1.15,0.99,-90.89,9.880673053997892
84,-0.08,1.28,9.8,0.06,-0.01,0.05,1.11,1.14,-91.13,9.883562110899087
91,-0.25,1.28,9.86,0.06,-0.01,0.05,1.13,1.32,-90.82,9.945878543396757
98,-0.3,1.28,9.9,0.07,0.0,0.07,1.13,1.72,-85.62,9.986911434472622
105,-0.35,1.33,9.97,0.08,0.0,0.07,-0.13,2.38,-91.2,10.064407583161564
112,-0.37,1.36,10.01,0.08,-0.0,0.05,0.95,0.91,-90.84,10.108738793736833
119,-0.36,1.43,10.03,0.08,-0.0,0.05,0.91,0.92,-90.41,10.137820278541142
126,-0.35,1.43,10.02,0.07,-0.01,0.02,1.04,0.18,-90.53,10.127576215462414
133,-0.27,1.48,9.95,0.05,-0.02,-0.02,0.94,0.64,-90.43,10.063090976434626
140,-0.23,1.46,9.89,0.04,-0.02,-0.04,1.1,0.47,-90.31,9.999829998554976
147,-0.21,1.47,9.8,0.04,-0.02,-0.04,0.98,0.48,-89.07,9.911861580954408
154,-0.2,1.47,9.77,0.02,-0.02,-0.05,-0.1,2.37,-87.05,9.881993725964412
161,-0.18,1.42,9.7,0.01,-0.03,-0.04,1.14,0.94,-91.46,9.80503952057308
168,-0.15,1.41,9.71,-0.0,-0.03,-0.02,1.32,0.64,-90.78,9.81298629368247
175,-0.17,1.37,9.74,-0.0,-0.03,-0.02,0.91,0.12,-91.33,9.837347203387711
182,-0.17,1.35,9.74,-0.01,-0.03,-0.01,1.27,0.45,-91.29,9.834581841644312
189,-0.18,1.31,9.8,-0.02,-0.03,-0.0,0.69,0.53,-91.16,9.888806803654322
196,-0.21,1.31,9.82,-0.02,-0.03,-0.01,0.5,3.16,-87.69,9.909217930795547
